num dimension = 5
size: 4 4 4 4 2 
Hop: 113 paths has 4 hops
Hop: 98 paths has 5 hops
Hop: 31 paths has 6 hops
Path: 3739 links has 0 paths
Path: 455 links has 1 paths
Path: 414 links has 2 paths
Data: 31 links has 1671168 data size passed through
Data: 1 links has 1703936 data size passed through
Data: 48 links has 2097152 data size passed through
Data: 97 links has 2785280 data size passed through
Data: 37 links has 2818048 data size passed through
Data: 5 links has 3342336 data size passed through
Data: 10 links has 3375104 data size passed through
Data: 234 links has 4194304 data size passed through
Data: 3 links has 4456448 data size passed through
Data: 2 links has 4489216 data size passed through
Data: 4 links has 4882432 data size passed through
Data: 3 links has 4915200 data size passed through
Data: 15 links has 5570560 data size passed through
Data: 45 links has 5603328 data size passed through
Data: 10 links has 5865472 data size passed through
Data: 2 links has 5898240 data size passed through
Data: 35 links has 6291456 data size passed through
Data: 49 links has 6979584 data size passed through
Data: 17 links has 7012352 data size passed through
Data: 179 links has 8388608 data size passed through
Data: 2 links has 10485760 data size passed through
Data: 4 links has 11173888 data size passed through
Data: 2 links has 11206656 data size passed through
Data: 31 links has 12582912 data size passed through
Data: 3 links has 16777216 data size passed through
B_hopbyte: 2 paths has 3355442 hopbytes
B_hopbyte: 3 paths has 4194304 hopbytes
B_hopbyte: 2 paths has 5033163 hopbytes
B_hopbyte: 2 paths has 5592404 hopbytes
B_hopbyte: 9 paths has 6291456 hopbytes
B_hopbyte: 12 paths has 6710884 hopbytes
B_hopbyte: 3 paths has 8388605 hopbytes
B_hopbyte: 12 paths has 8388606 hopbytes
B_hopbyte: 9 paths has 8388608 hopbytes
B_hopbyte: 1 paths has 10066326 hopbytes
B_hopbyte: 15 paths has 10485760 hopbytes
B_hopbyte: 31 paths has 11184808 hopbytes
B_hopbyte: 23 paths has 12582912 hopbytes
B_hopbyte: 24 paths has 13981010 hopbytes
B_hopbyte: 9 paths has 16777212 hopbytes
B_hopbyte: 58 paths has 16777216 hopbytes
B_hopbyte: 47 paths has 20971520 hopbytes
B_hopbyte: 19 paths has 25165824 hopbytes
B_hopbyte: 3 paths has 33554432 hopbytes
B_hopbyte: 9 paths has 41943040 hopbytes
B_hopbyte: 3 paths has 50331648 hopbytes
Y_path_copy: 1 paths has 51 copies
Y_path_copy: 1 paths has 52 copies
Y_path_copy: 3 paths has 64 copies
Y_path_copy: 2 paths has 86 copies
Y_path_copy: 1 paths has 102 copies
Y_path_copy: 1 paths has 104 copies
Y_path_copy: 9 paths has 128 copies
Y_path_copy: 10 paths has 153 copies
Y_path_copy: 2 paths has 156 copies
Y_path_copy: 8 paths has 170 copies
Y_path_copy: 4 paths has 172 copies
Y_path_copy: 9 paths has 192 copies
Y_path_copy: 3 paths has 204 copies
Y_path_copy: 21 paths has 255 copies
Y_path_copy: 38 paths has 256 copies
Y_path_copy: 11 paths has 258 copies
Y_path_copy: 16 paths has 340 copies
Y_path_copy: 8 paths has 344 copies
Y_path_copy: 58 paths has 384 copies
Y_path_copy: 8 paths has 425 copies
Y_path_copy: 1 paths has 430 copies
Y_path_copy: 48 paths has 512 copies
Y_path_copy: 18 paths has 640 copies
Y_path_copy: 3 paths has 768 copies
Y_path_copy: 9 paths has 1024 copies
Y_path_copy: 3 paths has 1280 copies

Test No. 34: Overlap 64 ranks from 0 to 63 send data to 128 ranks from 56 to 183

M  34 MPI_Alltoallv  msg = 8388608 chunk = 65536  1024 16410.7000 62398.3133   128 1 1 1.00 1  4362076160 50331648 16777216 34078720.00 33554432     0 0 0 0.00 0   520 6 2 4.06 4     0 0 0 0.00 0  2 1 1.78 2  16777216 8388608 8388608.00 8388608     0 0 0 0.00 0  
Hop: 7 paths has 2 hops
Hop: 30 paths has 3 hops
Hop: 48 paths has 4 hops
Hop: 34 paths has 5 hops
Hop: 9 paths has 6 hops
Path: 4316 links has 0 paths
Path: 64 links has 1 paths
Path: 228 links has 2 paths
Data: 64 links has 8388608 data size passed through
Data: 228 links has 16777216 data size passed through
B_hopbyte: 7 paths has 16777216 hopbytes
B_hopbyte: 30 paths has 25165824 hopbytes
B_hopbyte: 48 paths has 33554432 hopbytes
B_hopbyte: 34 paths has 41943040 hopbytes
B_hopbyte: 9 paths has 50331648 hopbytes

O  34 OPTIQ_Alltoallv  msg = 8388608 chunk = 65536  1024 16364.0000 62576.3872   296 5 1 2.31 2  4735089323 50331648 3355442 15996923.39 16777212  55862 640 26 188.72 192  1283 6 2 4.33 4  55887 640 25 208.53 171  2 1 1.48 1  16777216 1638400 5448462.43 4194304  72271 875 25 269.67 171  
Copy: 6 nodes has 25 copies
Copy: 7 nodes has 26 copies
Copy: 9 nodes has 32 copies
Copy: 11 nodes has 42 copies
Copy: 12 nodes has 43 copies
Copy: 4 nodes has 51 copies
Copy: 1 nodes has 52 copies
Copy: 1 nodes has 57 copies
Copy: 18 nodes has 64 copies
Copy: 1 nodes has 68 copies
Copy: 2 nodes has 74 copies
Copy: 1 nodes has 75 copies
Copy: 1 nodes has 76 copies
Copy: 1 nodes has 83 copies
Copy: 1 nodes has 84 copies
Copy: 9 nodes has 85 copies
Copy: 3 nodes has 86 copies
Copy: 1 nodes has 90 copies
Copy: 1 nodes has 93 copies
Copy: 1 nodes has 95 copies
Copy: 5 nodes has 96 copies
Copy: 3 nodes has 106 copies
Copy: 7 nodes has 107 copies
Copy: 1 nodes has 116 copies
Copy: 11 nodes has 128 copies
Copy: 1 nodes has 132 copies
Copy: 1 nodes has 138 copies
Copy: 3 nodes has 139 copies
Copy: 2 nodes has 149 copies
Copy: 1 nodes has 154 copies
Copy: 1 nodes has 160 copies
Copy: 1 nodes has 169 copies
Copy: 3 nodes has 170 copies
Copy: 6 nodes has 171 copies
Copy: 1 nodes has 175 copies
Copy: 1 nodes has 180 copies
Copy: 1 nodes has 182 copies
Copy: 14 nodes has 192 copies
Copy: 1 nodes has 196 copies
Copy: 1 nodes has 197 copies
Copy: 1 nodes has 203 copies
Copy: 4 nodes has 213 copies
Copy: 2 nodes has 217 copies
Copy: 1 nodes has 218 copies
Copy: 1 nodes has 224 copies
Copy: 3 nodes has 234 copies
Copy: 2 nodes has 235 copies
Copy: 1 nodes has 246 copies
Copy: 8 nodes has 256 copies
Copy: 3 nodes has 277 copies
Copy: 2 nodes has 278 copies
Copy: 1 nodes has 282 copies
Copy: 3 nodes has 288 copies
Copy: 6 nodes has 299 copies
Copy: 1 nodes has 307 copies
Copy: 1 nodes has 309 copies
Copy: 1 nodes has 310 copies
Copy: 5 nodes has 320 copies
Copy: 3 nodes has 331 copies
Copy: 1 nodes has 340 copies
Copy: 2 nodes has 341 copies
Copy: 1 nodes has 342 copies
Copy: 1 nodes has 343 copies
Copy: 1 nodes has 351 copies
Copy: 4 nodes has 352 copies
Copy: 1 nodes has 361 copies
Copy: 1 nodes has 363 copies
Copy: 1 nodes has 374 copies
Copy: 8 nodes has 384 copies
Copy: 1 nodes has 400 copies
Copy: 2 nodes has 406 copies
Copy: 3 nodes has 426 copies
Copy: 4 nodes has 427 copies
Copy: 1 nodes has 428 copies
Copy: 1 nodes has 431 copies
Copy: 1 nodes has 437 copies
Copy: 1 nodes has 447 copies
Copy: 5 nodes has 448 copies
Copy: 1 nodes has 452 copies
Copy: 1 nodes has 459 copies
Copy: 2 nodes has 469 copies
Copy: 2 nodes has 491 copies
Copy: 1 nodes has 494 copies
Copy: 1 nodes has 511 copies
Copy: 2 nodes has 512 copies
Copy: 1 nodes has 522 copies
Copy: 1 nodes has 523 copies
Copy: 1 nodes has 524 copies
Copy: 2 nodes has 534 copies
Copy: 1 nodes has 554 copies
Copy: 1 nodes has 555 copies
Copy: 1 nodes has 558 copies
Copy: 1 nodes has 587 copies
Copy: 1 nodes has 608 copies
Copy: 1 nodes has 618 copies
Copy: 1 nodes has 619 copies
Copy: 1 nodes has 640 copies
Hop: 7 paths has 2 hops
Hop: 47 paths has 3 hops
Hop: 113 paths has 4 hops
Hop: 98 paths has 5 hops
Hop: 31 paths has 6 hops
Path: 3739 links has 0 paths
Path: 455 links has 1 paths
Path: 414 links has 2 paths
Data: 15 links has 1638400 data size passed through
Data: 17 links has 1703936 data size passed through
Data: 48 links has 2097152 data size passed through
Data: 44 links has 2752512 data size passed through
Data: 90 links has 2818048 data size passed through
Data: 12 links has 3342336 data size passed through
Data: 3 links has 3407872 data size passed through
Data: 234 links has 4194304 data size passed through
Data: 5 links has 4456448 data size passed through
Data: 1 links has 4849664 data size passed through
Data: 6 links has 4915200 data size passed through
Data: 1 links has 5505024 data size passed through
Data: 43 links has 5570560 data size passed through
Data: 16 links has 5636096 data size passed through
Data: 5 links has 5832704 data size passed through
Data: 7 links has 5898240 data size passed through
Data: 35 links has 6291456 data size passed through
Data: 21 links has 6946816 data size passed through
Data: 45 links has 7012352 data size passed through
Data: 179 links has 8388608 data size passed through
Data: 2 links has 10485760 data size passed through
Data: 2 links has 11141120 data size passed through
Data: 4 links has 11206656 data size passed through
Data: 31 links has 12582912 data size passed through
Data: 3 links has 16777216 data size passed through
B_hopbyte: 2 paths has 3355442 hopbytes
B_hopbyte: 3 paths has 4194304 hopbytes
B_hopbyte: 2 paths has 5033163 hopbytes
B_hopbyte: 2 paths has 5592404 hopbytes
B_hopbyte: 9 paths has 6291456 hopbytes
B_hopbyte: 12 paths has 6710884 hopbytes
B_hopbyte: 3 paths has 8388605 hopbytes
B_hopbyte: 12 paths has 8388606 hopbytes
B_hopbyte: 9 paths has 8388608 hopbytes
B_hopbyte: 1 paths has 10066326 hopbytes
B_hopbyte: 15 paths has 10485760 hopbytes
B_hopbyte: 31 paths has 11184808 hopbytes
B_hopbyte: 23 paths has 12582912 hopbytes
B_hopbyte: 24 paths has 13981010 hopbytes
B_hopbyte: 9 paths has 16777212 hopbytes
B_hopbyte: 58 paths has 16777216 hopbytes
B_hopbyte: 47 paths has 20971520 hopbytes
B_hopbyte: 19 paths has 25165824 hopbytes
B_hopbyte: 3 paths has 33554432 hopbytes
B_hopbyte: 9 paths has 41943040 hopbytes
B_hopbyte: 3 paths has 50331648 hopbytes
Y_path_copy: 2 paths has 26 copies
Y_path_copy: 3 paths has 32 copies
Y_path_copy: 2 paths has 43 copies
Y_path_copy: 2 paths has 52 copies
Y_path_copy: 9 paths has 64 copies
Y_path_copy: 6 paths has 75 copies
Y_path_copy: 6 paths has 78 copies
Y_path_copy: 4 paths has 84 copies
Y_path_copy: 8 paths has 86 copies
Y_path_copy: 9 paths has 96 copies
Y_path_copy: 2 paths has 100 copies
Y_path_copy: 1 paths has 104 copies
Y_path_copy: 10 paths has 126 copies
Y_path_copy: 38 paths has 128 copies
Y_path_copy: 21 paths has 129 copies
Y_path_copy: 1 paths has 130 copies
Y_path_copy: 8 paths has 168 copies
Y_path_copy: 16 paths has 172 copies
Y_path_copy: 58 paths has 192 copies
Y_path_copy: 4 paths has 210 copies
Y_path_copy: 5 paths has 215 copies
Y_path_copy: 48 paths has 256 copies
Y_path_copy: 18 paths has 320 copies
Y_path_copy: 3 paths has 384 copies
Y_path_copy: 9 paths has 512 copies
Y_path_copy: 3 paths has 640 copies

Test No. 34: Overlap 64 ranks from 0 to 63 send data to 128 ranks from 56 to 183

M  34 MPI_Alltoallv  msg = 8388608 chunk = 131072  1024 16209.5000 63172.8307   128 1 1 1.00 1  4362076160 50331648 16777216 34078720.00 33554432     0 0 0 0.00 0   520 6 2 4.06 4     0 0 0 0.00 0  2 1 1.78 2  16777216 8388608 8388608.00 8388608     0 0 0 0.00 0  
Hop: 7 paths has 2 hops
Hop: 30 paths has 3 hops
Hop: 48 paths has 4 hops
Hop: 34 paths has 5 hops
Hop: 9 paths has 6 hops
Path: 4316 links has 0 paths
Path: 64 links has 1 paths
Path: 228 links has 2 paths
Data: 64 links has 8388608 data size passed through
Data: 228 links has 16777216 data size passed through
B_hopbyte: 7 paths has 16777216 hopbytes
B_hopbyte: 30 paths has 25165824 hopbytes
B_hopbyte: 48 paths has 33554432 hopbytes
B_hopbyte: 34 paths has 41943040 hopbytes
B_hopbyte: 9 paths has 50331648 hopbytes

O  34 OPTIQ_Alltoallv  msg = 8388608 chunk = 131072  1024 23825.0000 42980.0630   296 5 1 2.31 2  4735089323 50331648 3355442 15996923.39 16777212  27926 320 13 94.34 96  1283 6 2 4.33 4  27951 320 12 104.29 86  2 1 1.48 1  16777216 1572864 5447708.28 4194304  36143 438 12 134.86 86  
Copy: 1 nodes has 12 copies
Copy: 11 nodes has 13 copies
Copy: 9 nodes has 16 copies
Copy: 20 nodes has 21 copies
Copy: 3 nodes has 22 copies
Copy: 4 nodes has 25 copies
Copy: 2 nodes has 26 copies
Copy: 1 nodes has 28 copies
Copy: 18 nodes has 32 copies
Copy: 1 nodes has 34 copies
Copy: 3 nodes has 37 copies
Copy: 1 nodes has 38 copies
Copy: 1 nodes has 41 copies
Copy: 7 nodes has 42 copies
Copy: 6 nodes has 43 copies
Copy: 1 nodes has 45 copies
Copy: 2 nodes has 47 copies
Copy: 5 nodes has 48 copies
Copy: 9 nodes has 53 copies
Copy: 1 nodes has 54 copies
Copy: 1 nodes has 58 copies
Copy: 11 nodes has 64 copies
Copy: 1 nodes has 66 copies
Copy: 4 nodes has 69 copies
Copy: 1 nodes has 74 copies
Copy: 1 nodes has 75 copies
Copy: 1 nodes has 77 copies
Copy: 1 nodes has 80 copies
Copy: 1 nodes has 84 copies
Copy: 5 nodes has 85 copies
Copy: 4 nodes has 86 copies
Copy: 1 nodes has 88 copies
Copy: 1 nodes has 90 copies
Copy: 1 nodes has 91 copies
Copy: 12 nodes has 96 copies
Copy: 2 nodes has 97 copies
Copy: 1 nodes has 98 copies
Copy: 1 nodes has 99 copies
Copy: 1 nodes has 102 copies
Copy: 2 nodes has 106 copies
Copy: 2 nodes has 107 copies
Copy: 1 nodes has 108 copies
Copy: 2 nodes has 109 copies
Copy: 1 nodes has 112 copies
Copy: 3 nodes has 117 copies
Copy: 2 nodes has 118 copies
Copy: 1 nodes has 123 copies
Copy: 8 nodes has 128 copies
Copy: 5 nodes has 139 copies
Copy: 1 nodes has 141 copies
Copy: 3 nodes has 144 copies
Copy: 5 nodes has 149 copies
Copy: 1 nodes has 150 copies
Copy: 1 nodes has 153 copies
Copy: 2 nodes has 155 copies
Copy: 5 nodes has 160 copies
Copy: 1 nodes has 165 copies
Copy: 2 nodes has 166 copies
Copy: 2 nodes has 170 copies
Copy: 3 nodes has 171 copies
Copy: 3 nodes has 176 copies
Copy: 2 nodes has 177 copies
Copy: 1 nodes has 179 copies
Copy: 1 nodes has 180 copies
Copy: 1 nodes has 186 copies
Copy: 8 nodes has 192 copies
Copy: 1 nodes has 200 copies
Copy: 1 nodes has 202 copies
Copy: 1 nodes has 203 copies
Copy: 5 nodes has 213 copies
Copy: 3 nodes has 214 copies
Copy: 1 nodes has 216 copies
Copy: 1 nodes has 218 copies
Copy: 5 nodes has 224 copies
Copy: 1 nodes has 225 copies
Copy: 1 nodes has 226 copies
Copy: 1 nodes has 229 copies
Copy: 1 nodes has 234 copies
Copy: 1 nodes has 235 copies
Copy: 1 nodes has 245 copies
Copy: 1 nodes has 246 copies
Copy: 1 nodes has 247 copies
Copy: 3 nodes has 256 copies
Copy: 2 nodes has 261 copies
Copy: 1 nodes has 262 copies
Copy: 2 nodes has 267 copies
Copy: 1 nodes has 277 copies
Copy: 1 nodes has 278 copies
Copy: 1 nodes has 279 copies
Copy: 1 nodes has 294 copies
Copy: 1 nodes has 304 copies
Copy: 1 nodes has 309 copies
Copy: 1 nodes has 310 copies
Copy: 1 nodes has 320 copies
Hop: 7 paths has 2 hops
Hop: 47 paths has 3 hops
Hop: 113 paths has 4 hops
Hop: 98 paths has 5 hops
Hop: 31 paths has 6 hops
Path: 3739 links has 0 paths
Path: 455 links has 1 paths
Path: 414 links has 2 paths
Data: 6 links has 1572864 data size passed through
Data: 26 links has 1703936 data size passed through
Data: 48 links has 2097152 data size passed through
Data: 97 links has 2752512 data size passed through
Data: 37 links has 2883584 data size passed through
Data: 7 links has 3276800 data size passed through
Data: 8 links has 3407872 data size passed through
Data: 234 links has 4194304 data size passed through
Data: 4 links has 4456448 data size passed through
Data: 1 links has 4587520 data size passed through
Data: 4 links has 4849664 data size passed through
Data: 3 links has 4980736 data size passed through
Data: 15 links has 5505024 data size passed through
Data: 45 links has 5636096 data size passed through
Data: 3 links has 5767168 data size passed through
Data: 9 links has 5898240 data size passed through
Data: 35 links has 6291456 data size passed through
Data: 49 links has 6946816 data size passed through
Data: 17 links has 7077888 data size passed through
Data: 179 links has 8388608 data size passed through
Data: 2 links has 10485760 data size passed through
Data: 4 links has 11141120 data size passed through
Data: 2 links has 11272192 data size passed through
Data: 31 links has 12582912 data size passed through
Data: 3 links has 16777216 data size passed through
B_hopbyte: 2 paths has 3355442 hopbytes
B_hopbyte: 3 paths has 4194304 hopbytes
B_hopbyte: 2 paths has 5033163 hopbytes
B_hopbyte: 2 paths has 5592404 hopbytes
B_hopbyte: 9 paths has 6291456 hopbytes
B_hopbyte: 12 paths has 6710884 hopbytes
B_hopbyte: 3 paths has 8388605 hopbytes
B_hopbyte: 12 paths has 8388606 hopbytes
B_hopbyte: 9 paths has 8388608 hopbytes
B_hopbyte: 1 paths has 10066326 hopbytes
B_hopbyte: 15 paths has 10485760 hopbytes
B_hopbyte: 31 paths has 11184808 hopbytes
B_hopbyte: 23 paths has 12582912 hopbytes
B_hopbyte: 24 paths has 13981010 hopbytes
B_hopbyte: 9 paths has 16777212 hopbytes
B_hopbyte: 58 paths has 16777216 hopbytes
B_hopbyte: 47 paths has 20971520 hopbytes
B_hopbyte: 19 paths has 25165824 hopbytes
B_hopbyte: 3 paths has 33554432 hopbytes
B_hopbyte: 9 paths has 41943040 hopbytes
B_hopbyte: 3 paths has 50331648 hopbytes
Y_path_copy: 2 paths has 13 copies
Y_path_copy: 3 paths has 16 copies
Y_path_copy: 2 paths has 22 copies
Y_path_copy: 2 paths has 26 copies
Y_path_copy: 9 paths has 32 copies
Y_path_copy: 3 paths has 36 copies
Y_path_copy: 9 paths has 39 copies
Y_path_copy: 8 paths has 42 copies
Y_path_copy: 4 paths has 44 copies
Y_path_copy: 10 paths has 48 copies
Y_path_copy: 2 paths has 52 copies
Y_path_copy: 20 paths has 63 copies
Y_path_copy: 38 paths has 64 copies
Y_path_copy: 1 paths has 65 copies
Y_path_copy: 11 paths has 66 copies
Y_path_copy: 16 paths has 84 copies
Y_path_copy: 8 paths has 88 copies
Y_path_copy: 58 paths has 96 copies
Y_path_copy: 8 paths has 105 copies
Y_path_copy: 1 paths has 110 copies
Y_path_copy: 48 paths has 128 copies
Y_path_copy: 18 paths has 160 copies
Y_path_copy: 3 paths has 192 copies
Y_path_copy: 9 paths has 256 copies
Y_path_copy: 3 paths has 320 copies

Test No. 35
Test No. 35: Overlap 64 ranks from 0 to 63 send data to 128 ranks from 48 to 175

M  35 MPI_Alltoallv  msg = 8388608 chunk = 32768  1024 15133.0000 67666.6887   128 1 1 1.00 1  4429185024 58720256 16777216 34603008.00 33554432     0 0 0 0.00 0   528 7 2 4.12 4     0 0 0 0.00 0  2 1 1.78 2  16777216 8388608 8388608.00 8388608     0 0 0 0.00 0  
Hop: 7 paths has 2 hops
Hop: 29 paths has 3 hops
Hop: 46 paths has 4 hops
Hop: 34 paths has 5 hops
Hop: 11 paths has 6 hops
Hop: 1 paths has 7 hops
Path: 4312 links has 0 paths
Path: 64 links has 1 paths
Path: 232 links has 2 paths
Data: 64 links has 8388608 data size passed through
Data: 232 links has 16777216 data size passed through
B_hopbyte: 7 paths has 16777216 hopbytes
B_hopbyte: 29 paths has 25165824 hopbytes
B_hopbyte: 46 paths has 33554432 hopbytes
B_hopbyte: 34 paths has 41943040 hopbytes
B_hopbyte: 11 paths has 50331648 hopbytes
B_hopbyte: 1 paths has 58720256 hopbytes

O  35 OPTIQ_Alltoallv  msg = 8388608 chunk = 32768  1024 20002.0000 51194.8805   300 7 1 2.34 2  4794049312 50331648 2396744 15980164.37 16777212  113522 1280 36 378.41 384  1312 7 2 4.37 4  113547 1408 36 415.92 299  2 1 1.48 1  16777216 1179648 5410418.42 4194304  146315 1920 36 535.95 299  
Copy: 1 nodes has 25 copies
Copy: 1 nodes has 36 copies
Copy: 2 nodes has 37 copies
Copy: 9 nodes has 51 copies
Copy: 11 nodes has 64 copies
Copy: 1 nodes has 73 copies
Copy: 19 nodes has 85 copies
Copy: 2 nodes has 86 copies
Copy: 6 nodes has 102 copies
Copy: 28 nodes has 128 copies
Copy: 1 nodes has 137 copies
Copy: 3 nodes has 149 copies
Copy: 1 nodes has 150 copies
Copy: 2 nodes has 165 copies
Copy: 3 nodes has 170 copies
Copy: 1 nodes has 171 copies
Copy: 3 nodes has 179 copies
Copy: 1 nodes has 188 copies
Copy: 3 nodes has 192 copies
Copy: 1 nodes has 201 copies
Copy: 7 nodes has 213 copies
Copy: 1 nodes has 214 copies
Copy: 2 nodes has 222 copies
Copy: 1 nodes has 230 copies
Copy: 1 nodes has 234 copies
Copy: 1 nodes has 239 copies
Copy: 1 nodes has 243 copies
Copy: 17 nodes has 256 copies
Copy: 2 nodes has 277 copies
Copy: 2 nodes has 298 copies
Copy: 6 nodes has 299 copies
Copy: 1 nodes has 300 copies
Copy: 2 nodes has 307 copies
Copy: 3 nodes has 320 copies
Copy: 4 nodes has 341 copies
Copy: 1 nodes has 342 copies
Copy: 1 nodes has 350 copies
Copy: 1 nodes has 358 copies
Copy: 1 nodes has 362 copies
Copy: 1 nodes has 363 copies
Copy: 1 nodes has 371 copies
Copy: 1 nodes has 379 copies
Copy: 9 nodes has 384 copies
Copy: 2 nodes has 405 copies
Copy: 1 nodes has 406 copies
Copy: 2 nodes has 448 copies
Copy: 1 nodes has 469 copies
Copy: 1 nodes has 470 copies
Copy: 12 nodes has 512 copies
Copy: 2 nodes has 533 copies
Copy: 3 nodes has 554 copies
Copy: 3 nodes has 555 copies
Copy: 2 nodes has 576 copies
Copy: 5 nodes has 597 copies
Copy: 2 nodes has 598 copies
Copy: 1 nodes has 628 copies
Copy: 1 nodes has 634 copies
Copy: 2 nodes has 640 copies
Copy: 1 nodes has 661 copies
Copy: 1 nodes has 662 copies
Copy: 3 nodes has 682 copies
Copy: 1 nodes has 683 copies
Copy: 2 nodes has 692 copies
Copy: 1 nodes has 743 copies
Copy: 1 nodes has 756 copies
Copy: 10 nodes has 768 copies
Copy: 1 nodes has 789 copies
Copy: 1 nodes has 807 copies
Copy: 1 nodes has 811 copies
Copy: 1 nodes has 832 copies
Copy: 4 nodes has 853 copies
Copy: 1 nodes has 854 copies
Copy: 1 nodes has 874 copies
Copy: 9 nodes has 896 copies
Copy: 2 nodes has 897 copies
Copy: 1 nodes has 904 copies
Copy: 1 nodes has 918 copies
Copy: 1 nodes has 938 copies
Copy: 2 nodes has 960 copies
Copy: 1 nodes has 1003 copies
Copy: 2 nodes has 1024 copies
Copy: 3 nodes has 1045 copies
Copy: 1 nodes has 1046 copies
Copy: 1 nodes has 1067 copies
Copy: 2 nodes has 1088 copies
Copy: 3 nodes has 1152 copies
Copy: 1 nodes has 1173 copies
Copy: 1 nodes has 1195 copies
Copy: 1 nodes has 1238 copies
Copy: 1 nodes has 1301 copies
Copy: 1 nodes has 1322 copies
Copy: 1 nodes has 1365 copies
Copy: 2 nodes has 1408 copies
Hop: 9 paths has 2 hops
Hop: 45 paths has 3 hops
Hop: 111 paths has 4 hops
Hop: 97 paths has 5 hops
Hop: 36 paths has 6 hops
Hop: 2 paths has 7 hops
Path: 3722 links has 0 paths
Path: 460 links has 1 paths
Path: 426 links has 2 paths
Data: 3 links has 1179648 data size passed through
Data: 7 links has 1212416 data size passed through
Data: 26 links has 1671168 data size passed through
Data: 73 links has 2097152 data size passed through
Data: 1 links has 2359296 data size passed through
Data: 4 links has 2392064 data size passed through
Data: 80 links has 2785280 data size passed through
Data: 22 links has 2818048 data size passed through
Data: 8 links has 3342336 data size passed through
Data: 4 links has 3375104 data size passed through
Data: 1 links has 3768320 data size passed through
Data: 1 links has 3801088 data size passed through
Data: 3 links has 3997696 data size passed through
Data: 258 links has 4194304 data size passed through
Data: 2 links has 4489216 data size passed through
Data: 14 links has 4882432 data size passed through
Data: 1 links has 4915200 data size passed through
Data: 1 links has 5406720 data size passed through
Data: 8 links has 5570560 data size passed through
Data: 29 links has 5603328 data size passed through
Data: 5 links has 5865472 data size passed through
Data: 3 links has 5898240 data size passed through
Data: 35 links has 6291456 data size passed through
Data: 30 links has 6979584 data size passed through
Data: 16 links has 7012352 data size passed through
Data: 212 links has 8388608 data size passed through
Data: 3 links has 10485760 data size passed through
Data: 1 links has 11173888 data size passed through
Data: 2 links has 11206656 data size passed through
Data: 32 links has 12582912 data size passed through
Data: 1 links has 16777216 data size passed through
B_hopbyte: 2 paths has 2396744 hopbytes
B_hopbyte: 1 paths has 3355442 hopbytes
B_hopbyte: 6 paths has 4194304 hopbytes
B_hopbyte: 5 paths has 4793488 hopbytes
B_hopbyte: 3 paths has 5033163 hopbytes
B_hopbyte: 7 paths has 6291456 hopbytes
B_hopbyte: 4 paths has 6710884 hopbytes
B_hopbyte: 7 paths has 8388605 hopbytes
B_hopbyte: 9 paths has 8388606 hopbytes
B_hopbyte: 23 paths has 8388608 hopbytes
B_hopbyte: 13 paths has 10485760 hopbytes
B_hopbyte: 29 paths has 11184808 hopbytes
B_hopbyte: 27 paths has 12582912 hopbytes
B_hopbyte: 12 paths has 13981010 hopbytes
B_hopbyte: 7 paths has 16777212 hopbytes
B_hopbyte: 46 paths has 16777216 hopbytes
B_hopbyte: 60 paths has 20971520 hopbytes
B_hopbyte: 24 paths has 25165824 hopbytes
B_hopbyte: 2 paths has 29360128 hopbytes
B_hopbyte: 4 paths has 33554432 hopbytes
B_hopbyte: 5 paths has 41943040 hopbytes
B_hopbyte: 4 paths has 50331648 hopbytes
Y_path_copy: 1 paths has 36 copies
Y_path_copy: 1 paths has 37 copies
Y_path_copy: 1 paths has 52 copies
Y_path_copy: 6 paths has 64 copies
Y_path_copy: 1 paths has 102 copies
Y_path_copy: 2 paths has 104 copies
Y_path_copy: 2 paths has 108 copies
Y_path_copy: 3 paths has 111 copies
Y_path_copy: 7 paths has 128 copies
Y_path_copy: 4 paths has 153 copies
Y_path_copy: 4 paths has 170 copies
Y_path_copy: 5 paths has 172 copies
Y_path_copy: 23 paths has 192 copies
Y_path_copy: 7 paths has 204 copies
Y_path_copy: 17 paths has 255 copies
Y_path_copy: 37 paths has 256 copies
Y_path_copy: 12 paths has 258 copies
Y_path_copy: 3 paths has 320 copies
Y_path_copy: 10 paths has 340 copies
Y_path_copy: 2 paths has 344 copies
Y_path_copy: 46 paths has 384 copies
Y_path_copy: 7 paths has 425 copies
Y_path_copy: 62 paths has 512 copies
Y_path_copy: 22 paths has 640 copies
Y_path_copy: 6 paths has 768 copies
Y_path_copy: 5 paths has 1024 copies
Y_path_copy: 4 paths has 1280 copies

Test No. 35: Overlap 64 ranks from 0 to 63 send data to 128 ranks from 48 to 175

M  35 MPI_Alltoallv  msg = 8388608 chunk = 65536  1024 15024.5000 68155.3463   128 1 1 1.00 1  4429185024 58720256 16777216 34603008.00 33554432     0 0 0 0.00 0   528 7 2 4.12 4     0 0 0 0.00 0  2 1 1.78 2  16777216 8388608 8388608.00 8388608     0 0 0 0.00 0  
Hop: 7 paths has 2 hops
Hop: 29 paths has 3 hops
Hop: 46 paths has 4 hops
Hop: 34 paths has 5 hops
Hop: 11 paths has 6 hops
Hop: 1 paths has 7 hops
Path: 4312 links has 0 paths
Path: 64 links has 1 paths
Path: 232 links has 2 paths
Data: 64 links has 8388608 data size passed through
Data: 232 links has 16777216 data size passed through
B_hopbyte: 7 paths has 16777216 hopbytes
